solarSystemName,solarSystemID,regionID,constellationID,wormholeClass,systemEffect,hour,minute,second,RAText,RADec,isAnom,status,href,notes
J144326,31000850,11000008,21000069,C2,,14,43,26,14h 43m 26s,220.85833333333332,,,,
J144329,31001648,11000020,21000194,C4,,14,43,29,14h 43m 29s,220.87083333333334,,,,
J144401,31001533,11000019,21000177,C4,Red Giant,14,44,1,14h 44m 01s,221.00416666666666,,,,
J144408,31001019,11000011,21000097,C3,Black Hole,14,44,8,14h 44m 08s,221.03333333333333,,,,
J144420,31002384,11000030,21000299,C6,,14,44,20,14h 44m 20s,221.08333333333334,,,,
J144422,31000814,11000008,21000066,C2,,14,44,22,14h 44m 22s,221.09166666666667,,,,
J144426,31000535,11000005,21000038,C2,,14,44,26,14h 44m 26s,221.10833333333332,,,,
J144434,31002264,11000028,21000283,C5,Black Hole,14,44,34,14h 44m 34s,221.14166666666668,,,,
J144436,31002414,11000030,21000303,C6,,14,44,36,14h 44m 36s,221.15,,,,
J144447,31000959,11000010,21000088,C3,,14,44,47,14h 44m 47s,221.19583333333333,,,,
J144450,31000117,11000001,21000322,C1,,14,44,50,14h 44m 50s,221.20833333333334,,,,
J144454,31002353,11000029,21000294,C5,Red Giant,14,44,54,14h 44m 54s,221.225,,,,
J144519,31001423,11000016,21000160,C4,Magnetar,14,45,19,14h 45m 19s,221.32916666666668,,,,
J144530,31000041,11000001,21000314,C1,,14,45,30,14h 45m 30s,221.375,,,,
J144543,31002202,11000028,21000274,C5,Wolf-Rayet Star,14,45,43,14h 45m 43s,221.42916666666667,,,,
J144546,31000464,11000005,21000031,C2,Pulsar,14,45,46,14h 45m 46s,221.44166666666666,,,,
J144553,31001110,11000012,21000111,C3,,14,45,53,14h 45m 53s,221.47083333333333,,,,
J144605,31000372,11000004,21000022,C2,,14,46,5,14h 46m 05s,221.52083333333334,,,,
J144621,31000902,11000009,21000079,C3,Red Giant,14,46,21,14h 46m 21s,221.5875,,,,
J144632,31000183,11000002,21000004,C1,,14,46,32,14h 46m 32s,221.63333333333333,,,,
J144636,31001154,11000012,21000118,C3,,14,46,36,14h 46m 36s,221.65,,,,
J144646,31000999,11000011,21000094,C3,,14,46,46,14h 46m 46s,221.69166666666666,,,,
J144704,31000159,11000002,21000002,C1,,14,47,4,14h 47m 04s,221.76666666666668,,,,
J144725,31001090,11000012,21000108,C3,Magnetar,14,47,25,14h 47m 25s,221.85416666666666,,,,
J144727,31000649,11000006,21000049,C2,,14,47,27,14h 47m 27s,221.8625,,,,
J144732,31001508,11000019,21000173,C4,Magnetar,14,47,32,14h 47m 32s,221.88333333333333,,,,
J144739,31000772,11000008,21000062,C2,,14,47,39,14h 47m 39s,221.9125,,,,
J144743,31001729,11000021,21000207,C4,Wolf-Rayet Star,14,47,43,14h 47m 43s,221.92916666666667,,,,
J144746,31001409,11000016,21000157,C4,,14,47,46,14h 47m 46s,221.94166666666666,,,,
J144751,31001182,11000013,21000122,C3,,14,47,51,14h 47m 51s,221.9625,,,,
J144822,31000354,11000003,21000020,C1,,14,48,22,14h 48m 22s,222.09166666666667,,,,
J144838,31000447,11000004,21000029,C2,,14,48,38,14h 48m 38s,222.15833333333333,,,,
J144845,31001791,11000022,21000217,C4,,14,48,45,14h 48m 45s,222.1875,,,,
J144855,31000038,11000001,21000314,C1,,14,48,55,14h 48m 55s,222.22916666666666,,,,
J144902,31002448,11000030,21000307,C6,,14,49,2,14h 49m 02s,222.25833333333333,,,,
J144913,31000040,11000001,21000314,C1,,14,49,13,14h 49m 13s,222.30416666666667,,,,
J144938,31000056,11000001,21000316,C1,,14,49,38,14h 49m 38s,222.40833333333333,,,,
J144944,31002258,11000028,21000282,C5,Cataclysmic Variable,14,49,44,14h 49m 44s,222.43333333333334,,,,
J144956,31000549,11000005,21000039,C2,,14,49,56,14h 49m 56s,222.48333333333332,,,,
J145040,31001038,11000011,21000100,C3,,14,50,40,14h 50m 40s,222.66666666666666,,,,
J145129,31001412,11000016,21000158,C4,,14,51,29,14h 51m 29s,222.87083333333334,,,,
J145131,31002319,11000029,21000290,C5,,14,51,31,14h 51m 31s,222.87916666666666,,,,
J145145,31000821,11000008,21000066,C2,Red Giant,14,51,45,14h 51m 45s,222.9375,,,,
J145155,31000481,11000005,21000033,C2,,14,51,55,14h 51m 55s,222.97916666666666,,,,
J145203,31001911,11000024,21000235,C5,Wolf-Rayet Star,14,52,3,14h 52m 03s,223.0125,,,,
J145208,31002485,11000025,21000248,C5,,14,52,8,14h 52m 08s,223.03333333333333,,,,
J145211,31000555,11000005,21000040,C2,Black Hole,14,52,11,14h 52m 11s,223.04583333333332,,,,
J145225,31000581,11000006,21000043,C2,Black Hole,14,52,25,14h 52m 25s,223.10416666666666,,,,
J145238,31001518,11000019,21000174,C4,,14,52,38,14h 52m 38s,223.15833333333333,,,,
J145246,31000787,11000008,21000063,C2,Red Giant,14,52,46,14h 52m 46s,223.19166666666666,,,,
J145310,31002327,11000029,21000291,C5,,14,53,10,14h 53m 10s,223.29166666666666,,,,
J145313,31002125,11000026,21000264,C5,,14,53,13,14h 53m 13s,223.30416666666667,,,,
J145316,31000539,11000005,21000039,C2,Magnetar,14,53,16,14h 53m 16s,223.31666666666666,,,,
J145318,31001419,11000016,21000159,C4,Black Hole,14,53,18,14h 53m 18s,223.325,,,,
J145320,31002129,11000027,21000265,C5,Red Giant,14,53,20,14h 53m 20s,223.33333333333334,,,,
J145322,31001988,11000025,21000245,C5,Magnetar,14,53,22,14h 53m 22s,223.34166666666667,,,,
J145335,31001874,11000023,21000230,C4,,14,53,35,14h 53m 35s,223.39583333333334,,,,
J145337,31000048,11000001,21000315,C1,,14,53,37,14h 53m 37s,223.40416666666667,,,,
J145349,31002249,11000028,21000281,C5,,14,53,49,14h 53m 49s,223.45416666666668,,,,
J145359,31002071,11000026,21000257,C5,,14,53,59,14h 53m 59s,223.49583333333334,,,,
J145406,31000051,11000001,21000315,C1,,14,54,6,14h 54m 06s,223.525,,,,
J145416,31002147,11000027,21000268,C5,,14,54,16,14h 54m 16s,223.56666666666666,,,,
J145424,31001840,11000022,21000225,C4,Cataclysmic Variable,14,54,24,14h 54m 24s,223.6,,,,
J145426,31000822,11000008,21000066,C2,,14,54,26,14h 54m 26s,223.60833333333332,,,,
J145440,31000868,11000008,21000070,C2,,14,54,40,14h 54m 40s,223.66666666666666,,,,
J145452,31001512,11000019,21000173,C4,,14,54,52,14h 54m 52s,223.71666666666667,,,,
J145510,31002416,11000030,21000303,C6,,14,55,10,14h 55m 10s,223.79166666666666,,,,
J145512,31002103,11000026,21000261,C5,Magnetar,14,55,12,14h 55m 12s,223.8,,,,
J145523,31002498,11000030,21000309,C6,,14,55,23,14h 55m 23s,223.84583333333333,,,,
J145535,31001629,11000020,21000191,C4,,14,55,35,14h 55m 35s,223.89583333333334,,,,
J145555,31001278,11000014,21000137,C3,,14,55,55,14h 55m 55s,223.97916666666666,,,,
J145604,31001562,11000019,21000181,C4,,14,56,4,14h 56m 04s,224.01666666666668,,,,
J145615,31001111,11000012,21000111,C3,,14,56,15,14h 56m 15s,224.0625,,,,
J145619,31000636,11000006,21000048,C2,,14,56,19,14h 56m 19s,224.07916666666668,,,,
J145632,31001370,11000015,21000152,C3,,14,56,32,14h 56m 32s,224.13333333333333,,,,
J145634,31000856,11000008,21000069,C2,,14,56,34,14h 56m 34s,224.14166666666668,,,,
J145645,31001106,11000012,21000111,C3,,14,56,45,14h 56m 45s,224.1875,,,,
J145659,31001564,11000019,21000181,C4,,14,56,59,14h 56m 59s,224.24583333333334,,,,
J145706,31002272,11000028,21000284,C5,Wolf-Rayet Star,14,57,6,14h 57m 06s,224.275,,,,
J145715,31000388,11000004,21000024,C2,,14,57,15,14h 57m 15s,224.3125,,,,
J145717,31001226,11000014,21000129,C3,Pulsar,14,57,17,14h 57m 17s,224.32083333333333,,,,
J145735,31002077,11000026,21000258,C5,,14,57,35,14h 57m 35s,224.39583333333334,,,,
J145739,31001720,11000021,21000206,C4,,14,57,39,14h 57m 39s,224.4125,,,,
J145749,31001755,11000021,21000211,C4,Black Hole,14,57,49,14h 57m 49s,224.45416666666668,,,,
J145753,31002205,11000028,21000275,C5,,14,57,53,14h 57m 53s,224.47083333333333,,,,
J145757,31001581,11000019,21000184,C4,Black Hole,14,57,57,14h 57m 57s,224.4875,,,,
J145759,31000465,11000005,21000031,C2,,14,57,59,14h 57m 59s,224.49583333333334,,,,
J145805,31000384,11000004,21000023,C2,,14,58,5,14h 58m 05s,224.52083333333334,,,,
J145825,31002241,11000028,21000280,C5,,14,58,25,14h 58m 25s,224.60416666666666,,,,
J145838,31001484,11000018,21000169,C4,,14,58,38,14h 58m 38s,224.65833333333333,,,,
J145844,31002065,11000026,21000256,C5,Magnetar,14,58,44,14h 58m 44s,224.68333333333334,,,,
J145846,31002250,11000028,21000281,C5,,14,58,46,14h 58m 46s,224.69166666666666,,,,
J145848,31001652,11000021,21000195,C4,Red Giant,14,58,48,14h 58m 48s,224.7,,,,
J145851,31001096,11000012,21000109,C3,Cataclysmic Variable,14,58,51,14h 58m 51s,224.7125,,,,
J145916,31000997,11000011,21000094,C3,Pulsar,14,59,16,14h 59m 16s,224.81666666666666,,,,
J145931,31000415,11000004,21000026,C2,,14,59,31,14h 59m 31s,224.87916666666666,,,,
J145937,31001837,11000022,21000224,C4,Black Hole,14,59,37,14h 59m 37s,224.90416666666667,,,,
J145939,31002390,11000030,21000300,C6,,14,59,39,14h 59m 39s,224.9125,,,,
J145944,31001628,11000020,21000191,C4,,14,59,44,14h 59m 44s,224.93333333333334,,,,
J150020,31002378,11000030,21000298,C6,Magnetar,15,0,20,15h 00m 20s,225.08333333333334,,,,
J150026,31001868,11000023,21000229,C4,Wolf-Rayet Star,15,0,26,15h 00m 26s,225.10833333333332,,,,
J150036,31002001,11000025,21000247,C5,,15,0,36,15h 00m 36s,225.15,,,,
J150044,31001626,11000020,21000191,C4,,15,0,44,15h 00m 44s,225.18333333333334,,,,
J150048,31001202,11000013,21000126,C3,,15,0,48,15h 00m 48s,225.2,,,,
J150109,31000656,11000006,21000050,C2,,15,1,9,15h 01m 09s,225.2875,,,,
J150112,31001452,11000017,21000164,C4,Red Giant,15,1,12,15h 01m 12s,225.3,,,,
J150131,31000049,11000001,21000315,C1,,15,1,31,15h 01m 31s,225.37916666666666,,,,
J150135,31001302,11000014,21000141,C3,,15,1,35,15h 01m 35s,225.39583333333334,,,,
J150137,31000509,11000005,21000036,C2,,15,1,37,15h 01m 37s,225.40416666666667,,,,
J150216,31000344,11000003,21000020,C1,,15,2,16,15h 02m 16s,225.56666666666666,,,,
J150234,31000832,11000008,21000067,C2,Cataclysmic Variable,15,2,34,15h 02m 34s,225.64166666666668,,,,
J150306,31002038,11000025,21000252,C5,,15,3,6,15h 03m 06s,225.775,,,,
J150318,31001811,11000022,21000220,C4,Cataclysmic Variable,15,3,18,15h 03m 18s,225.825,,,,
J150320,31001622,11000020,21000190,C4,Black Hole,15,3,20,15h 03m 20s,225.83333333333334,,,,
J150325,31000349,11000003,21000020,C1,,15,3,25,15h 03m 25s,225.85416666666666,,,,
J150341,31000536,11000005,21000038,C2,Wolf-Rayet Star,15,3,41,15h 03m 41s,225.92083333333332,,,,
J150407,31000170,11000002,21000003,C1,Red Giant,15,4,7,15h 04m 07s,226.02916666666667,,,,
J150418,31000867,11000008,21000070,C2,Wolf-Rayet Star,15,4,18,15h 04m 18s,226.075,,,,
J150444,31001282,11000014,21000138,C3,,15,4,44,15h 04m 44s,226.18333333333334,,,,
J150515,31001948,11000024,21000240,C5,Magnetar,15,5,15,15h 05m 15s,226.3125,,,,
J150533,31000738,11000007,21000058,C2,,15,5,33,15h 05m 33s,226.3875,,,,
J150539,31000271,11000002,21000013,C1,Black Hole,15,5,39,15h 05m 39s,226.4125,,,,
J150606,31001904,11000024,21000234,C5,Wolf-Rayet Star,15,6,6,15h 06m 06s,226.525,,,,
J150625,31001827,11000022,21000223,C4,,15,6,25,15h 06m 25s,226.60416666666666,,,,
J150627,31000702,11000007,21000055,C2,,15,6,27,15h 06m 27s,226.6125,,,,
J150629,31000238,11000002,21000009,C1,,15,6,29,15h 06m 29s,226.62083333333334,,,,
J150635,31001548,11000019,21000179,C4,Red Giant,15,6,35,15h 06m 35s,226.64583333333334,,,,
J150637,31001529,11000019,21000176,C4,,15,6,37,15h 06m 37s,226.65416666666667,,,,
J150656,31001799,11000022,21000218,C4,Black Hole,15,6,56,15h 06m 56s,226.73333333333332,,,,
J150700,31000552,11000005,21000040,C2,,15,7,0,15h 07m 00s,226.75,,,,
J150704,31001002,11000011,21000095,C3,,15,7,4,15h 07m 04s,226.76666666666668,,,,
J150737,31001156,11000012,21000118,C3,,15,7,37,15h 07m 37s,226.90416666666667,,,,
J150745,31000180,11000002,21000004,C1,,15,7,45,15h 07m 45s,226.9375,,,,
J150754,31000818,11000008,21000066,C2,,15,7,54,15h 07m 54s,226.975,,,,
J150805,31001704,11000021,21000203,C4,,15,8,5,15h 08m 05s,227.02083333333334,,,,
J150807,31000561,11000006,21000041,C2,,15,8,7,15h 08m 07s,227.02916666666667,,,,
J150818,31000188,11000002,21000005,C1,Pulsar,15,8,18,15h 08m 18s,227.075,,,,
J150827,31000182,11000002,21000004,C1,,15,8,27,15h 08m 27s,227.1125,,,,
J150836,31000620,11000006,21000046,C2,Magnetar,15,8,36,15h 08m 36s,227.15,,,,
J150853,31000575,11000006,21000042,C2,,15,8,53,15h 08m 53s,227.22083333333333,,,,
J150859,31000520,11000005,21000037,C2,,15,8,59,15h 08m 59s,227.24583333333334,,,,
J150904,31000626,11000006,21000047,C2,Pulsar,15,9,4,15h 09m 04s,227.26666666666668,,,,
J150921,31000453,11000004,21000030,C2,,15,9,21,15h 09m 21s,227.3375,,,,
J150944,31001745,11000021,21000209,C4,Magnetar,15,9,44,15h 09m 44s,227.43333333333334,,,,
J150951,31001617,11000020,21000189,C4,Black Hole,15,9,51,15h 09m 51s,227.4625,,,,
J151021,31001699,11000021,21000202,C4,,15,10,21,15h 10m 21s,227.5875,,,,
J151035,31001925,11000024,21000237,C5,,15,10,35,15h 10m 35s,227.64583333333334,,,,
J151045,31001238,11000014,21000131,C3,,15,10,45,15h 10m 45s,227.6875,,,,
J151047,31000396,11000004,21000024,C2,Pulsar,15,10,47,15h 10m 47s,227.69583333333333,,,,
J151057,31001908,11000024,21000235,C5,,15,10,57,15h 10m 57s,227.7375,,,,
J151102,31000835,11000008,21000068,C2,Black Hole,15,11,2,15h 11m 02s,227.75833333333333,,,,
J151106,31000084,11000001,21000319,C1,Magnetar,15,11,6,15h 11m 06s,227.775,,,,
J151125,31000710,11000007,21000055,C2,Magnetar,15,11,25,15h 11m 25s,227.85416666666666,,,,
J151141,31000243,11000002,21000010,C1,,15,11,41,15h 11m 41s,227.92083333333332,,,,
J151200,31002219,11000028,21000277,C5,Black Hole,15,12,0,15h 12m 00s,228,,,,
J151204,31002151,11000027,21000268,C5,,15,12,4,15h 12m 04s,228.01666666666668,,,,
J151231,31000409,11000004,21000026,C2,,15,12,31,15h 12m 31s,228.12916666666666,,,,
J151242,31001276,11000014,21000137,C3,,15,12,42,15h 12m 42s,228.175,,,,
J151248,31000809,11000008,21000065,C2,,15,12,48,15h 12m 48s,228.2,,,,
J151250,31000461,11000005,21000031,C2,,15,12,50,15h 12m 50s,228.20833333333334,,,,
J151300,31002192,11000027,21000273,C5,Cataclysmic Variable,15,13,0,15h 13m 00s,228.25,,,,
J151303,31001651,11000021,21000195,C4,Red Giant,15,13,3,15h 13m 03s,228.2625,,,,
J151311,31000843,11000008,21000068,C2,,15,13,11,15h 13m 11s,228.29583333333332,,,,
J151319,31002042,11000025,21000253,C5,,15,13,19,15h 13m 19s,228.32916666666668,,,,
J151325,31002372,11000030,21000297,C6,Pulsar,15,13,25,15h 13m 25s,228.35416666666666,,,,
J151332,31000337,11000003,21000019,C1,,15,13,32,15h 13m 32s,228.38333333333333,,,,
J151341,31000948,11000010,21000086,C3,,15,13,41,15h 13m 41s,228.42083333333332,,,,
J151348,31000760,11000008,21000060,C2,Pulsar,15,13,48,15h 13m 48s,228.45,,,,
J151353,31001515,11000019,21000174,C4,Black Hole,15,13,53,15h 13m 53s,228.47083333333333,,,,
J151359,31001616,11000020,21000189,C4,,15,13,59,15h 13m 59s,228.49583333333334,,,,
J151405,31001099,11000012,21000110,C3,,15,14,5,15h 14m 05s,228.52083333333334,,,,
J151416,31001793,11000022,21000217,C4,Wolf-Rayet Star,15,14,16,15h 14m 16s,228.56666666666666,,,,
J151429,31000974,11000010,21000091,C3,,15,14,29,15h 14m 29s,228.62083333333334,,,,
J151431,31000857,11000008,21000070,C2,,15,14,31,15h 14m 31s,228.62916666666666,,,,
J151433,31001213,11000013,21000127,C3,,15,14,33,15h 14m 33s,228.6375,,,,
J151503,31000670,11000006,21000052,C2,Red Giant,15,15,3,15h 15m 03s,228.7625,,,,
J151516,31001298,11000014,21000140,C3,,15,15,16,15h 15m 16s,228.81666666666666,,,,
J151518,31000254,11000002,21000011,C1,,15,15,18,15h 15m 18s,228.825,,,,
J151520,31001482,11000018,21000169,C4,Pulsar,15,15,20,15h 15m 20s,228.83333333333334,,,,
J151530,31002217,11000028,21000277,C5,Pulsar,15,15,30,15h 15m 30s,228.875,,,,
J151538,31000981,11000010,21000092,C3,Magnetar,15,15,38,15h 15m 38s,228.90833333333333,,,,
J151548,31000385,11000004,21000023,C2,Magnetar,15,15,48,15h 15m 48s,228.95,,,,
J151601,31000227,11000002,21000009,C1,,15,16,1,15h 16m 01s,229.00416666666666,,,,
J151610,31001836,11000022,21000224,C4,Red Giant,15,16,10,15h 16m 10s,229.04166666666666,,,,
J151615,31000521,11000005,21000037,C2,Cataclysmic Variable,15,16,15,15h 16m 15s,229.0625,,,,
J151643,31001400,11000016,21000156,C4,Pulsar,15,16,43,15h 16m 43s,229.17916666666667,,,,
J151645,31001303,11000014,21000141,C3,Wolf-Rayet Star,15,16,45,15h 16m 45s,229.1875,,,,
J151718,31001945,11000024,21000240,C5,,15,17,18,15h 17m 18s,229.325,,,,
J151720,31001514,11000019,21000174,C4,,15,17,20,15h 17m 20s,229.33333333333334,,,,
J151733,31001200,11000013,21000125,C3,Wolf-Rayet Star,15,17,33,15h 17m 33s,229.3875,,,,
J151757,31001747,11000021,21000210,C4,,15,17,57,15h 17m 57s,229.4875,,,,
J151804,31001233,11000014,21000131,C3,Pulsar,15,18,4,15h 18m 04s,229.51666666666668,,,,
J151811,31001927,11000024,21000238,C5,Black Hole,15,18,11,15h 18m 11s,229.54583333333332,,,,
J151813,31002025,11000025,21000250,C5,Pulsar,15,18,13,15h 18m 13s,229.55416666666667,,,,
J151817,31002458,11000030,21000309,C6,Wolf-Rayet Star,15,18,17,15h 18m 17s,229.57083333333333,,,,
J151838,31002478,11000030,21000299,C6,,15,18,38,15h 18m 38s,229.65833333333333,,,,
J151900,31000911,11000009,21000080,C3,Cataclysmic Variable,15,19,0,15h 19m 00s,229.75,,,,
J151902,31000681,11000006,21000053,C2,,15,19,2,15h 19m 02s,229.75833333333333,,,,
J151909,31002271,11000028,21000284,C5,Pulsar,15,19,9,15h 19m 09s,229.7875,,,,
J151920,31002397,11000030,21000301,C6,Cataclysmic Variable,15,19,20,15h 19m 20s,229.83333333333334,,,,
J151940,31001559,11000019,21000180,C4,,15,19,40,15h 19m 40s,229.91666666666666,,,,
J152006,31000176,11000002,21000004,C1,,15,20,6,15h 20m 06s,230.025,,,,
J152014,31000210,11000002,21000007,C1,,15,20,14,15h 20m 14s,230.05833333333334,,,,
J152031,31000882,11000009,21000076,C3,,15,20,31,15h 20m 31s,230.12916666666666,,,,
J152034,31002148,11000027,21000268,C5,Magnetar,15,20,34,15h 20m 34s,230.14166666666668,,,,
J152044,31001157,11000012,21000118,C3,Magnetar,15,20,44,15h 20m 44s,230.18333333333334,,,,
J152106,31002365,11000029,21000296,C5,Pulsar,15,21,6,15h 21m 06s,230.275,,,,
J152111,31002115,11000026,21000263,C5,Pulsar,15,21,11,15h 21m 11s,230.29583333333332,,,,
J152117,31002464,11000030,21000310,C6,,15,21,17,15h 21m 17s,230.32083333333333,,,,
J152143,31000987,11000011,21000093,C3,,15,21,43,15h 21m 43s,230.42916666666667,,,,
J152146,31001050,11000011,21000102,C3,Pulsar,15,21,46,15h 21m 46s,230.44166666666666,,,,
J152218,31000908,11000009,21000080,C3,Magnetar,15,22,18,15h 22m 18s,230.575,,,,
J152255,31001425,11000016,21000160,C4,Magnetar,15,22,55,15h 22m 55s,230.72916666666666,,,,
J152257,31000335,11000003,21000019,C1,,15,22,57,15h 22m 57s,230.7375,,,,
J152322,31000595,11000006,21000044,C2,Cataclysmic Variable,15,23,22,15h 23m 22s,230.84166666666667,,,,
J152325,31002083,11000026,21000258,C5,Cataclysmic Variable,15,23,25,15h 23m 25s,230.85416666666666,,,,
J152333,31001236,11000014,21000131,C3,,15,23,33,15h 23m 33s,230.8875,,,,
J152353,31000305,11000003,21000016,C1,,15,23,53,15h 23m 53s,230.97083333333333,,,,
J152404,31001872,11000023,21000230,C4,Red Giant,15,24,4,15h 24m 04s,231.01666666666668,,,,
J152421,31001619,11000020,21000190,C4,,15,24,21,15h 24m 21s,231.0875,,,,
J152433,31000421,11000004,21000027,C2,Red Giant,15,24,33,15h 24m 33s,231.1375,,,,
J152443,31001478,11000018,21000168,C4,,15,24,43,15h 24m 43s,231.17916666666667,,,,
J152502,31001856,11000023,21000227,C4,,15,25,2,15h 25m 02s,231.25833333333333,,,,
J152537,31000111,11000001,21000321,C1,Black Hole,15,25,37,15h 25m 37s,231.40416666666667,,,,
J152544,31001230,11000014,21000130,C3,Wolf-Rayet Star,15,25,44,15h 25m 44s,231.43333333333334,,,,
J152550,31002385,11000030,21000299,C6,,15,25,50,15h 25m 50s,231.45833333333334,,,,
J152624,31000781,11000008,21000062,C2,,15,26,24,15h 26m 24s,231.6,,,,
J152628,31001583,11000019,21000184,C4,Black Hole,15,26,28,15h 26m 28s,231.61666666666667,,,,
J152633,31001644,11000020,21000194,C4,,15,26,33,15h 26m 33s,231.6375,,,,
J152636,31001043,11000011,21000101,C3,,15,26,36,15h 26m 36s,231.65,,,,
J152654,31001557,11000019,21000180,C4,Cataclysmic Variable,15,26,54,15h 26m 54s,231.725,,,,
J152703,31001981,11000025,21000244,C5,,15,27,3,15h 27m 03s,231.7625,,,,
J152711,31001830,11000022,21000223,C4,Black Hole,15,27,11,15h 27m 11s,231.79583333333332,,,,
J152720,31001653,11000021,21000195,C4,Magnetar,15,27,20,15h 27m 20s,231.83333333333334,,,,
J152722,31002427,11000030,21000305,C6,,15,27,22,15h 27m 22s,231.84166666666667,,,,
J152737,31000568,11000006,21000041,C2,Black Hole,15,27,37,15h 27m 37s,231.90416666666667,,,,
J152739,31001921,11000024,21000237,C5,,15,27,39,15h 27m 39s,231.9125,,,,
J152741,31001191,11000013,21000124,C3,,15,27,41,15h 27m 41s,231.92083333333332,,,,
J152757,31001251,11000014,21000133,C3,,15,27,57,15h 27m 57s,231.9875,,,,
J152801,31000424,11000004,21000027,C2,Pulsar,15,28,1,15h 28m 01s,232.00416666666666,,,,
J152820,31001880,11000024,21000232,C5,Pulsar,15,28,20,15h 28m 20s,232.08333333333334,,,,
J152825,31000587,11000006,21000043,C2,,15,28,25,15h 28m 25s,232.10416666666666,,,,
J152827,31002279,11000028,21000285,C5,Black Hole,15,28,27,15h 28m 27s,232.1125,,,,
J152912,31002070,11000026,21000257,C5,Black Hole,15,29,12,15h 29m 12s,232.3,,,,
J152928,31000195,11000002,21000006,C1,,15,29,28,15h 29m 28s,232.36666666666667,,,,
J152931,31001132,11000012,21000114,C3,,15,29,31,15h 29m 31s,232.37916666666666,,,,
J152941,31000648,11000006,21000049,C2,,15,29,41,15h 29m 41s,232.42083333333332,,,,
J152950,31000628,11000006,21000047,C2,Cataclysmic Variable,15,29,50,15h 29m 50s,232.45833333333334,,,,
J153001,31000031,11000001,21000313,C1,,15,30,1,15h 30m 01s,232.50416666666666,,,,
J153003,31000778,11000008,21000062,C2,,15,30,3,15h 30m 03s,232.5125,,,,
J153030,31000793,11000008,21000064,C2,Wolf-Rayet Star,15,30,30,15h 30m 30s,232.625,,,,
J153034,31001319,11000015,21000144,C3,Pulsar,15,30,34,15h 30m 34s,232.64166666666668,,,,
J153051,31001107,11000012,21000111,C3,,15,30,51,15h 30m 51s,232.7125,,,,
